LONG,LAT,Region,Program,Address,Phone,Website,Description,Taking New Referrals,Population,Services,Language,FID,x,y
-117.0852,32.68424,South,Fee-For-Service,"541 S V Ave, National City, CA 91950",(949)955-2101,,,,"Adults 23-59
Older Adults 60+","Group Therapy
Individual Therapy
Inpatient Treatment
Outpatient Treatment",English,556,-13033865.4087229,3853466.50735433
-117.1597,32.73135,Central,CRF VISTA BALBOA CENTER,"545 LAUREL ST, SAN DIEGO, CA 92101",6192334399,,"Vista Balboa Crisis Center, located in Bankers Hill adjacent to Balboa Park is a Short-Term Acute Residential Treatment (START) crisis residential program that provides a voluntary, short-term alternative to psychiatric hospitalization in a home-like setting.",Yes,,"Crisis Residential Treatment Services,
Mental Health Services,
Medication Support Services","English, Mandarin Chinese, Other Chinese, Cambodian, Spanish, Armenian, Russian, Korean, American Sign Language, Farsi, Arabic",557,-13042158.8262918,3859699.71638704
-117.1379,32.83506,Countywide,NHA SAFE CONNECTIONS,"5473 Kearny Villa Rd 300, San Diego, CA 92123",619-500-8212,,Safe Connections is designed to meet the mental health needs of clients who have had repeated use of emergency psychiatric services.?,Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",558,-13039729.827393,3873431.86697034
-117.1379,32.83506,Countywide,NHA SAFE CONNECTIONS,"5473 Kearny Villa Rd 300, San Diego, CA 92123",619-500-8212,,The Neighborhood House Association’s Healing Oaks Clinic is a hybrid outpatient treatment facility that provides both biopsychosocial rehabilitation (BPSR) and substance use disorder treatment (SUD).,Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,559,-13039729.827393,3873431.86697034
-117.1379,32.83506,Countywide,TELECARE GATE TO REC FSP MHSA,"5473 Kearny Villa Road 300, San Diego, CA 92123",619-683-3100,telecarecorp.com,"Provide services for persons 18+ through: 1) Assertive Community Treatment (ACT) intensive, multidisciplinary treatment services for persons who have a very serious mental illness and needs that cannot be adequately met through a lower level of care); 2) Probation-funded ACT component.",Yes,Adult (18+),"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services",English,560,-13039729.827393,3873431.86697034
-116.9558,32.79838,East,CRF CROSSROAD FAM THERAPY FSP,"550 E Park Ave, El Cajon, CA 92020",1619441190,,"Crossroads Family Center is located in El Cajon and serves children, youth and families residing in the East region including school and home-based services in the rural Back-Country communities of San Diego County. The program provides a full range of services to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery. Family members include any caregiver or significant members in the child or youth’s life. We provide services in the community, home, school, and the clinic to ensure services are accessible and convenient.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish, Arabic",561,-13019462.9739933,3868572.49108737
-116.9558,32.79838,East,CRF CROSSROADS MHSA FSP,"550 E Park Ave, El Cajon, CA 92020",1619441190,www.crfbehavioralhealthcare.org,"Crossroads Family Center is located in El Cajon and serves children, youth and families residing in the East region including school and home-based services in the rural Back-Country communities of San Diego County. The program provides a full range of services to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery. Family members include any caregiver or significant members in the child or youth’s life. We provide services in the community, home, school, and the clinic to ensure services are accessible and convenient.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","Hebrew, English, Spanish",562,-13019462.9739933,3868572.49108737
-116.9558,32.79838,East,CRF HEARTLAND CTR (A/OA) MHSA,"550 E Park Ave, El Cajon, CA 92020",6194405133,,"Crossroads Family Center is located in El Cajon and serves children, youth and families residing in the East region including school and home-based services in the rural Back-Country communities of San Diego County. The program provides a full range of services to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery. Family members include any caregiver or significant members in the child or youth’s life. We provide services in the community, home, school, and the clinic to ensure services are accessible and convenient.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",563,-13019462.9739933,3868572.49108737
-116.9683,32.80884,East,MITE East TRC IOS,"550 Fesler Street, El Cajon, CA 92020",6195885361,,,Yes,,Intensive Outpatient Treatment,English,564,-13020855.8265087,3869957.79236647
-116.9683,32.80884,East,MITE East TRC OS,"550 Fesler Street, El Cajon, CA 92020",6195885361,,,Yes,,Outpatient Treatment,"English, Spanish",565,-13020855.8265087,3869957.79236647
-117.2536,33.19558,North,EXODUS VISTA AB109,"550 W VISTA WAY STE 109, VISTA, CA 92083",7603054635,exodusrecovery.com,"Serves clients who are under Post Release Community Supervision and Mandatory Supervision, who meet Specialty Mental Health Criteria through San Diego County Behavioral Health Services.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Medication Support Services","English, Spanish",566,-13052609.466659,3921292.74125492
-117.2536,33.19558,North,TURN VISTA,"550 W VISTA WAY STE 407, VISTA, CA 92083",7607581092,mhsinc.org,"MHS BPSR Vista Clinic provides outpatient medication, therapy, and employment readiness to adults with serious mental illness. We also provide case management for Transitional Age Youth (ages 18-25) living in the North County of San Diego.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Medication Support Services","English, Spanish",567,-13052609.466659,3921292.74125492
-117.0916,33.12461,North Inland,Interfaith Escondido Community Sobering 3.1,"550 W. Washington Ave, Escondido, CA 92025",7604896380,www.interfaithservices.org,,Yes,Adults 18+,"Residential 3.1,
Residential Withdrawal Management 3.2,
Residential 3.5","English, Spanish, Tagalog",568,-13034573.725185,3911856.18781531
-117.0916,33.12461,North Inland,Interfaith Escondido Community Sobering 3.5,"550 W. Washington Ave, Escondido, CA 92025",7604896380,www.interfaithservices.org,,Yes,Adults 18+,"Residential 3.1,
Residential Withdrawal Management 3.2,
Residential 3.5","English, Spanish, Tagalog",569,-13034573.725185,3911856.18781531
-117.0916,33.12461,North Inland,Interfaith Escondido Community Sobering 3.2 WM,"550 W. Washinton Ave, Escondido, CA 92025",7604896380,www.interfaithservices.org,,Yes,Adults 18+,"Residential 3.1,
Residential Withdrawal Management 3.2,
Residential 3.5","English, Spanish, Tagalog",570,-13034573.725185,3911856.18781531
-117.1604,32.75004,Central,Fee-For-Service,"550 Washington St Ste 801, San Diego, CA 92103",(619)294-8111,,,,"Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","ECT (MD Only Including Consult)
Family Therapy
Group Therapy
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment","Hindi, English, Spanish, Arabic",571,-13042231.0168185,3862172.51402719
-117.0762,33.12588,Countywide,PALOMAR HLTH CRISIS STABL UNIT,"555 E VALLEY PKWY, ESCONDIDO, CA 92025",7607393012,Palomarhealth.org,"Palomar Health opened a Crisis Stabilization Unit (CSU) at Palomar Medical Center Escondido for patients needing immediate care for a mental health crisis, but not requiring inpatient admission into the hospital. This short-term facility is specifically designed to help appropriate behavioral health patients get the care needed in a quiet, safe environment.",Yes,,"Medication Support Services,
Crisis Intervention,
Crisis Stabilization,
Mental Health Services","English, Mandarin Chinese",572,-13032862.3850517,3912024.53116744
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(619)356-3216,,,,Adults 23-59,Inpatient Treatment,English,573,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(619)740-4800,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management","English, Russian",574,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(619)615-5037,,,,"Adults 23-59
Older Adults 60+","ECT (MD Only Including Consult)
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment","English, Spanish, Portuguese",575,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(619)784-1837,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Home Visits
Inpatient Treatment
Medication Evaluation & Management",English,576,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(707)217-9947,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,577,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(858)939-4393,,,,"Adults 23-59
Older Adults 60+",Medication Evaluation & Management,English,578,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(858)939-4393,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Critical Incident Stress Debriefing
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,579,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(760)805-4562,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+",Medication Evaluation & Management,English,580,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(858)939-4393,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Home Visits
Inpatient Treatment
Medication Evaluation & Management",English,581,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(949)293-0964,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management",English,582,-13025270.4895424,3866001.88053373
-117.008,32.77896,East,Fee-For-Service,"5555 Grossmont Center Dr, La Mesa, CA 91942",(866)284-2771,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Critical Incident Stress Debriefing
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,583,-13025270.4895424,3866001.88053373
